"noun_no","dictionary_stem","weak_stem","strong_stem","japanese_translation","english_translation","gender","noun_type","deponent_singular","deponent_plural","location_name"
"16472","transgresja","transgresja","transgresj-","違反","transgression","Feminine","1ia","0","0","0"
"16473","transkrypcja","transkrypcja","transkrypcj-","転写","transcription","Feminine","1ia","0","0","0"
"16474","translacja","translacja","translacj-","翻訳","translation","Feminine","1ia","0","0","0"
"16475","transmisja","transmisja","transmisj-","トランスミッション","transmission","Feminine","1ia","0","0","0"
"16476","transplantacja","transplantacja","transplantacj-","移植","transplantation","Feminine","1ia","0","0","0"
"16477","transpozycja","transpozycja","transpozycj-","転置","transposition","Feminine","1ia","0","0","0"
"16478","tranzycja","tranzycja","tranzycj-","遷移","transition","Feminine","1ia","0","0","0"
"16479","trawestacja","trawestacja","trawestacj-","トラベスティ","travesty","Feminine","1ia","0","0","0"
"16480","triangulacja","triangulacja","triangulacj-","三角測量","triangulation","Feminine","1ia","0","0","0"
"16481","trombektomia","trombektomia","trombektomi-","血栓切除","thrombectomy","Feminine","1ia","0","0","0"
"16482","tromtadracja","tromtadracja","tromtadracj-","tromtadrration","tromtadrration","Feminine","1ia","0","0","0"
"16483","trupiarnia","trupiarnia","trupiarni-","葬儀","mortuary","Feminine","1ia","0","0","0"
"16484","trusia","trusia","trusi-","バニー","bunny","Feminine","1ia","0","0","0"
"16485","tryboluminescencja","tryboluminescencja","tryboluminescencj-","トリボルミネセンス","tripboluminescence","Feminine","1ia","0","0","0"
"16486","trygonometria","trygonometria","trygonometri-","三角測量","trigonometry","Feminine","1ia","0","0","0"
"16487","trylogia","trylogia","trylogi-","三部作","trilogy","Feminine","1ia","0","0","0"
"16488","trześnia","trześnia","trześni-","9月","September","Feminine","1ia","0","0","0"
"16489","trója","trója","trój-","公平","fair","Feminine","1ia","0","0","0"
"16490","tuja","tuja","tuj-","thuja","thuja","Feminine","1ia","0","0","0"
"16491","tuleja","tuleja","tulej-","スリーブ","sleeve","Feminine","1ia","0","0","0"
"16492","turbulencja","turbulencja","turbulencj-","乱流","turbulence","Feminine","1ia","0","0","0"
"16493","typografia","typografia","typografi-","タイポグラフィ","typography","Feminine","1ia","0","0","0"
"16494","tłocznia","tłocznia","tłoczni-","押す","press","Feminine","1ia","0","0","0"
"16495","ubecja","ubecja","ubecj-","ubezia","ubezia","Feminine","1ia","0","0","0"
"16496","ubikacja","ubikacja","ubikacj-","トイレ","toilet","Feminine","1ia","0","0","0"
"16497","ubojnia","ubojnia","ubojni-","食肉処理場","slaughterhouse","Feminine","1ia","0","0","0"
"16498","uczelnia","uczelnia","uczelni-","学校","school","Feminine","1ia","0","0","0"
"16499","ujeżdżalnia","ujeżdżalnia","ujeżdżalni-","乗馬学校","riding school","Feminine","1ia","0","0","0"
"16500","ukleja","ukleja","uklej-","暗い","bleak","Feminine","1ia","0","0","0"
"16501","ultrasonografia","ultrasonografia","ultrasonografi-","超音波","ultrasound","Feminine","1ia","0","0","0"
"16502","umywalnia","umywalnia","umywalni-","洗面所","washroom","Feminine","1ia","0","0","0"
"16503","uncja","uncja","uncj-","オンス","ounce","Feminine","1ia","0","0","0"
"16504","unia","unia","uni-","連合","union","Feminine","1ia","0","0","0"
"16505","unifikacja","unifikacja","unifikacj-","統一","unification","Feminine","1ia","0","0","0"
"16506","urbanizacja","urbanizacja","urbanizacj-","都市化","urbanization","Feminine","1ia","0","0","0"
"16507","urologia","urologia","urologi-","泌尿器科","urology","Feminine","1ia","0","0","0"
"16508","utensylia","utensylia","utensyli-","道具","utensils","Feminine","1ia","0","0","0"
"16509","utopia","utopia","utopi-","ユートピア","Utopia","Feminine","1ia","0","0","0"
"16510","utylizacja","utylizacja","utylizacj-","利用","utilization","Feminine","1ia","0","0","0"
"16511","uzurpacja","uzurpacja","uzurpacj-","虐待","usurpation","Feminine","1ia","0","0","0"
"16512","wachnia","wachnia","wachni-","ファンシー","the fancy","Feminine","1ia","0","0","0"
"16513","walencja","walencja","walencj-","バレンシア","Valencia","Feminine","1ia","0","0","0"
"16514","walidacja","walidacja","walidacj-","検証","validation","Feminine","1ia","0","0","0"
"16515","walkiria","walkiria","walkiri-","ヴァルキリー","Valkyrie","Feminine","1ia","0","0","0"
"16516","waloryzacja","waloryzacja","waloryzacj-","物価安定政策","valorization","Feminine","1ia","0","0","0"
"16517","waltornia","waltornia","waltorni-","フレンチホルン","French horn","Feminine","1ia","0","0","0"
"16518","wanilia","wanilia","wanili-","バニラ","vanilla","Feminine","1ia","0","0","0"
"16519","wariacja","wariacja","wariacj-","変化","variation","Feminine","1ia","0","0","0"
"16520","wariancja","wariancja","wariancj-","分散","variance","Feminine","1ia","0","0","0"
"16521","warownia","warownia","warowni-","拠点","stronghold","Feminine","1ia","0","0","0"
"16522","wartownia","wartownia","wartowni-","ガードハウス","guard-house","Feminine","1ia","0","0","0"
"16523","warzelnia","warzelnia","warzelni-","醸造所","brewhouse","Feminine","1ia","0","0","0"
"16524","wazektomia","wazektomia","wazektomi-","血管切除","vasectomy","Feminine","1ia","0","0","0"
"16525","wazodylatacja","wazodylatacja","wazodylatacj-","血管拡張","vasodilation","Feminine","1ia","0","0","0"
"16526","wegetacja","wegetacja","wegetacj-","植生","vegetation","Feminine","1ia","0","0","0"
"16527","welaryzacja","welaryzacja","welaryzacj-","velarization","velarization","Feminine","1ia","0","0","0"
"16528","wentylacja","wentylacja","wentylacj-","換気","ventilation","Feminine","1ia","0","0","0"
"16529","wersja","wersja","wersj-","バージョン","version","Feminine","1ia","0","0","0"
"16530","wersyfikacja","wersyfikacja","wersyfikacj-","検証","versification","Feminine","1ia","0","0","0"
"16531","weryfikacja","weryfikacja","weryfikacj-","検証","verification","Feminine","1ia","0","0","0"
"16532","wialnia","wialnia","wialni-","ファン","fan","Feminine","1ia","0","0","0"
"16533","wibracja","wibracja","wibracj-","振動","vibration","Feminine","1ia","0","0","0"
"16534","widownia","widownia","widowni-","観客","audience","Feminine","1ia","0","0","0"
"16535","wiertnia","wiertnia","wiertni-","掘削リグ","drilling rig","Feminine","1ia","0","0","0"
"16536","wigilia","wigilia","wigili-","クリスマス・イブ","christmas eve","Feminine","1ia","0","0","0"
"16537","wiktoria","wiktoria","wiktori-","ビクトリア","Victoria","Feminine","1ia","0","0","0"
"16538","windykacja","windykacja","windykacj-","債権回収","debt collection","Feminine","1ia","0","0","0"
"16539","winiarnia","winiarnia","winiarni-","ワイナリー","winery","Feminine","1ia","0","0","0"
"16540","wirtuozeria","wirtuozeria","wirtuozeri-","美徳","virtuosity","Feminine","1ia","0","0","0"
"16541","wirusologia","wirusologia","wirusologi-","ウイルス学","virology","Feminine","1ia","0","0","0"
"16542","wiwisekcja","wiwisekcja","wiwisekcj-","ビビセクション","vivisection","Feminine","1ia","0","0","0"
"16543","wizja","wizja","wizj-","ヴィジョン","vision","Feminine","1ia","0","0","0"
"16544","wizytacja","wizytacja","wizytacj-","訪問","visit","Feminine","1ia","0","0","0"
"16545","wiśnia","wiśnia","wiśni-","チェリー","cherry","Feminine","1ia","0","0","0"
"16546","wnusia","wnusia","wnusi-","おじいちゃん","grandpa","Feminine","1ia","0","0","0"
"16547","wokalizacja","wokalizacja","wokalizacj-","発声","vocalization","Feminine","1ia","0","0","0"
"16548","wulkanizacja","wulkanizacja","wulkanizacj-","加硫","vulcanization","Feminine","1ia","0","0","0"
"16549","wychodnia","wychodnia","wychodni-","露頭","outcrop","Feminine","1ia","0","0","0"
"16550","wykończalnia","wykończalnia","wykończalni-","フィニッシャー","finisher","Feminine","1ia","0","0","0"
"16551","wykładnia","wykładnia","wykładni-","解釈","interpretation","Feminine","1ia","0","0","0"
"16552","wylęgarnia","wylęgarnia","wylęgarni-","孵化場","hatchery","Feminine","1ia","0","0","0"
"16553","wyobraźnia","wyobraźnia","wyobraźni-","想像力","imagination","Feminine","1ia","0","0","0"
"16554","wypożyczalnia","wypożyczalnia","wypożyczalni-","レンタル","rental","Feminine","1ia","0","0","0"
"16555","wyrocznia","wyrocznia","wyroczni-","オラクル","oracle","Feminine","1ia","0","0","0"
"16556","wyrzutnia","wyrzutnia","wyrzutni-","ランチャー","launcher","Feminine","1ia","0","0","0"
"16557","wytwórnia","wytwórnia","wytwórni-","工場","plant","Feminine","1ia","0","0","0"
"16558","wędzarnia","wędzarnia","wędzarni-","スモークハウス","smokehouse","Feminine","1ia","0","0","0"
"16559","włócznia","włócznia","włóczni-","槍","spear","Feminine","1ia","0","0","0"
"16560","zajezdnia","zajezdnia","zajezdni-","デポ","depot","Feminine","1ia","0","0","0"
"16561","zakrystia","zakrystia","zakrysti-","sacristy","sacristy","Feminine","1ia","0","0","0"
"16562","zalążnia","zalążnia","zalążni-","卵巣","ovary","Feminine","1ia","0","0","0"
"16563","zapadnia","zapadnia","zapadni-","トラップ","trap","Feminine","1ia","0","0","0"
"16564","zarodnia","zarodnia","zarodni-","スポランギウム","sporangium","Feminine","1ia","0","0","0"
"16565","zawieja","zawieja","zawiej-","吹く","blows","Feminine","1ia","0","0","0"
"16566","zbrodnia","zbrodnia","zbrodni-","犯罪","crime","Feminine","1ia","0","0","0"
"16567","zbroja","zbroja","zbroj-","鎧","armor","Feminine","1ia","0","0","0"
"16568","zbrojownia","zbrojownia","zbrojowni-","武器庫","armory","Feminine","1ia","0","0","0"
"16569","zespólnia","zespólnia","zespólni-","吻合","anastomoses","Feminine","1ia","0","0","0"
"16570","zgraja","zgraja","zgraj-","束","bunch","Feminine","1ia","0","0","0"
"16571","ziemia","ziemia","ziemi-","地球","earth","Feminine","1ia","0","0","0"
"16572","zjeżdżalnia","zjeżdżalnia","zjeżdżalni-","滑り台","slide","Feminine","1ia","0","0","0"
"16573","zlewnia","zlewnia","zlewni-","管轄地域","catchment area","Feminine","1ia","0","0","0"
"16574","zmywalnia","zmywalnia","zmywalni-","洗面所","washroom","Feminine","1ia","0","0","0"
"16575","zoogeografia","zoogeografia","zoogeografi-","動物地理学","zoogeography","Feminine","1ia","0","0","0"
"16576","zoolatria","zoolatria","zoolatri-","zoolatria","zoolatria","Feminine","1ia","0","0","0"
"16577","zoologia","zoologia","zoologi-","動物学","zoology","Feminine","1ia","0","0","0"
"16578","zoopatologia","zoopatologia","zoopatologi-","動物病理学","zoopathology","Feminine","1ia","0","0","0"
"16579","złaja","złaja","złaj-","叱る","scolds","Feminine","1ia","0","0","0"
"16580","Łatgalia","Łatgalia","Łatgali-","Latgale","Latgale","Feminine","1ia","0","0","0"
"16581","Łucja","Łucja","Łucj-","ルーシー","Lucy","Feminine","1ia","0","0","0"
"16582","ładownia","ładownia","ładowni-","所有","hold","Feminine","1ia","0","0","0"
"16583","łania","łania","łani-","doe","doe","Feminine","1ia","0","0","0"
"16584","łapcia","łapcia","łapci-","キャッチ","catch","Feminine","1ia","0","0","0"
"16585","łaźnia","łaźnia","łaźni-","お風呂","baths","Feminine","1ia","0","0","0"
"16586","łochynia","łochynia","łochyni-","小屋","shed","Feminine","1ia","0","0","0"
"16587","łopatologia","łopatologia","łopatologi-","病理学","pathology","Feminine","1ia","0","0","0"
"16588","Śmieja","Śmieja","Śmiej-","彼は笑う","He laughs","Feminine","1ia","0","0","0"
"16589","średnia","średnia","średni-","平均","mean","Feminine","1ia","0","0","0"
"16590","świnia","świnia","świni-","豚","pig","Feminine","1ia","0","0","0"
"16591","świątynia","świątynia","świątyni-","寺","Temple","Feminine","1ia","0","0","0"
"16592","Żmija","Żmija","Żmij-","バイパー","Viper","Feminine","1ia","0","0","0"
"16593","żabcia","żabcia","żabci-","カエル","frog","Feminine","1ia","0","0","0"
"16594","żaluzja","żaluzja","żaluzj-","シャッター","shutter","Feminine","1ia","0","0","0"
"16595","żandarmeria","żandarmeria","żandarmeri-","ジェンダーマリー","gendarmerie","Feminine","1ia","0","0","0"
"16596","żartownisia","żartownisia","żartownisi-","ジョーカー","joker","Feminine","1ia","0","0","0"
"16597","żmija","żmija","żmij-","バイパー","viper","Feminine","1ia","0","0","0"
"16598","żoncia","żoncia","żonci-","妻","wife","Feminine","1ia","0","0","0"
"16599","żonusia","żonusia","żonusi-","妻","wife","Feminine","1ia","0","0","0"
"16600","żwirownia","żwirownia","żwirowni-","砂利ピット","gravel pit","Feminine","1ia","0","0","0"
"16601","Wyszkoni","Wyszkoni","Wyszkoni-",,,"Feminine","1ni","0","0","1"
"16602","acani","acani","acani-","アカニ","acani","Feminine","1ni","0","0","0"
"16603","acpani","acpani","acpani-","acpani","acpani","Feminine","1ni","0","0","0"
"16604","arcymistrzyni","arcymistrzyni","arcymistrzyni-","グランドマスター","grandmaster","Feminine","1ni","0","0","0"
"16605","asani","asani","asani-","アサニ","asani","Feminine","1ni","0","0","0"
"16606","baletmistrzyni","baletmistrzyni","baletmistrzyni-","バレエマスター","ballet master","Feminine","1ni","0","0","0"
"16607","bałwochwalczyni","bałwochwalczyni","bałwochwalczyni-","idolatress","idolatress","Feminine","1ni","0","0","0"
"16608","bogini","bogini","bogini-","女神","goddess","Feminine","1ni","0","0","0"
"16609","bratobójczyni","bratobójczyni","bratobójczyni-","fratricide","fratricide","Feminine","1ni","0","0","0"
"16610","burmistrzyni","burmistrzyni","burmistrzyni-","市長","the mayor","Feminine","1ni","0","0","0"
"16611","chlebodawczyni","chlebodawczyni","chlebodawczyni-","雇用者","the employer","Feminine","1ni","0","0","0"
"16612","członkini","członkini","członkini-","メンバー","member","Feminine","1ni","0","0","0"
"16613","dawczyni","dawczyni","dawczyni-","ドナー","donor","Feminine","1ni","0","0","0"
"16614","doradczyni","doradczyni","doradczyni-","顧問","adviser","Feminine","1ni","0","0","0"
"16615","dozorczyni","dozorczyni","dozorczyni-","世話人","the caretaker","Feminine","1ni","0","0","0"
"16616","dzieciobójczyni","dzieciobójczyni","dzieciobójczyni-","幼児殺し","infanticide","Feminine","1ni","0","0","0"
"16617","gospodyni","gospodyni","gospodyni-","ホステス","hostess","Feminine","1ni","0","0","0"
"16618","hierarchini","hierarchini","hierarchini-","階層","hierarchy","Feminine","1ni","0","0","0"
"16619","jaśniepani","jaśniepani","jaśniepani-","明るい","bright","Feminine","1ni","0","0","0"
"16620","jeźdźczyni","jeźdźczyni","jeźdźczyni-","ライダー","rider","Feminine","1ni","0","0","0"
"16621","kniahini","kniahini","kniahini-","kniahini","kniahini","Feminine","1ni","0","0","0"
"16622","krawczyni","krawczyni","krawczyni-","テーラー","a tailor","Feminine","1ni","0","0","0"
"16623","krojczyni","krojczyni","krojczyni-","カッター","the cutter","Feminine","1ni","0","0","0"
"16624","ksieni","ksieni","ksieni-","修道院","abbess","Feminine","1ni","0","0","0"
"16625","ludobójczyni","ludobójczyni","ludobójczyni-","大量殺戮","genocide","Feminine","1ni","0","0","0"
"16626","matkobójczyni","matkobójczyni","matkobójczyni-","マットキラー","matkiller","Feminine","1ni","0","0","0"
